                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    484,                 1.8182,                0.77987,                0.97007,                0.89964,                0.90742,                0.95391,                0.48097,                  1.613,                0.70069,                0.93571,              0.0093802,              0.0093802,              0.0093802
                    485,                 1.8047,                0.76742,                0.94822,                0.88937,                0.88005,                0.93153,                0.41167,                 1.7736,                0.73376,                0.96033,              0.0093777,              0.0093777,              0.0093777
                    486,                  1.826,                0.77586,                0.96018,                0.89978,                0.89643,                0.94729,                0.46318,                 1.6503,                0.71958,                0.94069,              0.0093752,              0.0093752,              0.0093752
                    487,                 1.8102,                0.77145,                0.94053,                0.89978,                0.89643,                0.94729,                0.46318,                 1.6503,                0.71958,                0.94069,              0.0093726,              0.0093726,              0.0093726
                    488,                 1.7892,                0.76341,                0.95531,                0.88788,                0.87595,                0.92517,                0.39869,                 1.7707,                0.73923,                0.96054,              0.0093701,              0.0093701,              0.0093701
                    489,                 1.7909,                0.76405,                0.95055,                0.90711,                0.89702,                0.95334,                0.46881,                 1.6396,                0.70551,                0.94196,              0.0093676,              0.0093676,              0.0093676
                    490,                 1.7532,                0.75612,                0.96686,                 0.8933,                0.88999,                0.94222,                0.40837,                 1.8393,                0.73915,                0.97602,              0.0093651,              0.0093651,              0.0093651
                    491,                 1.8267,                0.77142,                0.97445,                 0.8933,                0.88999,                0.94222,                0.40837,                 1.8393,                0.73915,                0.97602,              0.0093625,              0.0093625,              0.0093625
                    492,                 1.8208,                0.76841,                0.94461,                0.91439,                0.88882,                0.95187,                0.47044,                 1.6604,                0.70956,                0.94293,                0.00936,                0.00936,                0.00936
                    493,                 1.7928,                0.76416,                0.94122,                0.90411,                0.88827,                0.94563,                0.41905,                 1.7754,                0.73128,                0.96078,              0.0093574,              0.0093574,              0.0093574
                    494,                 1.8487,                0.77383,                0.94578,                0.90761,                0.89058,                0.95092,                0.46664,                  1.644,                0.70534,                0.94085,              0.0093549,              0.0093549,              0.0093549
                    495,                 1.7696,                0.75544,                0.95924,                0.90535,                0.88297,                0.94602,                 0.4364,                 1.7309,                0.72715,                 0.9561,              0.0093523,              0.0093523,              0.0093523
                    496,                 1.7945,                0.75292,                 0.9353,                0.90535,                0.88297,                0.94602,                 0.4364,                 1.7309,                0.72715,                 0.9561,              0.0093497,              0.0093497,              0.0093497
                    497,                 1.7769,                0.77018,                0.94911,                 0.9044,                 0.8976,                0.95131,                0.46463,                 1.6452,                0.70799,                0.93882,              0.0093472,              0.0093472,              0.0093472
                    498,                 1.7678,                0.76436,                0.96624,                0.90847,                0.88414,                0.94614,                0.44479,                 1.6843,                0.72749,                0.94718,              0.0093446,              0.0093446,              0.0093446
                    499,                  1.807,                 0.7685,                   0.94,                0.89943,                0.90755,                0.95164,                 0.4716,                 1.6259,                 0.7078,                0.93779,               0.009342,               0.009342,               0.009342
                    500,                  1.791,                 0.7817,                0.95776,                0.89943,                0.90755,                0.95164,                 0.4716,                 1.6259,                 0.7078,                0.93779,              0.0093394,              0.0093394,              0.0093394
                    501,                 1.7866,                0.75871,                0.94851,                0.89964,                0.90638,                0.95438,                  0.479,                 1.6105,                0.70496,                0.93695,              0.0093368,              0.0093368,              0.0093368
                    502,                 1.8417,                0.77907,                 0.9311,                0.90237,                 0.8818,                0.94319,                0.45018,                 1.6916,                0.73569,                0.94773,              0.0093342,              0.0093342,              0.0093342
                    503,                 1.8127,                0.77233,                0.95831,                0.90321,                0.89994,                 0.9535,                0.48052,                 1.6194,                0.69457,                0.94031,              0.0093316,              0.0093316,              0.0093316
                    504,                 1.7795,                0.75353,                0.96222,                0.88366,                0.89332,                0.94061,                0.41602,                 1.7927,                0.73603,                0.96576,               0.009329,               0.009329,               0.009329
                    505,                 1.7958,                0.76641,                0.94838,                0.88366,                0.89332,                0.94061,                0.41602,                 1.7927,                0.73603,                0.96576,              0.0093264,              0.0093264,              0.0093264
                    506,                 1.7879,                0.76715,                0.94246,                0.90323,                0.90228,                0.95383,                0.47774,                 1.6262,                 0.7148,                0.93787,              0.0093238,              0.0093238,              0.0093238
                    507,                 1.7788,                0.87955,                0.94587,                0.92578,                0.82212,                0.93811,                0.48126,                 1.6438,                0.85544,                0.93565,              0.0093212,              0.0093212,              0.0093212
                    508,                 1.7608,                0.80848,                 0.9457,                0.88122,                0.88531,                0.92588,                0.42697,                   1.68,                 0.7348,                0.95186,              0.0093186,              0.0093186,              0.0093186
                    509,                 1.7777,                 0.7804,                0.94953,                0.88122,                0.88531,                0.92588,                0.42697,                   1.68,                 0.7348,                0.95186,              0.0093159,              0.0093159,              0.0093159
                    510,                 1.7454,                0.75735,                0.94017,                0.87997,                0.88801,                0.92891,                0.43092,                 1.6755,                0.73628,                0.94841,              0.0093133,              0.0093133,              0.0093133
                    511,                  1.774,                0.79729,                0.94524,                0.91349,                0.87712,                0.94204,                0.44398,                 1.6995,                0.75623,                0.94981,              0.0093107,              0.0093107,              0.0093107
                    512,                 1.7632,                0.79103,                0.96687,                0.90283,                0.89468,                 0.9476,                0.46352,                 1.6582,                0.70923,                 0.9454,               0.009308,               0.009308,               0.009308
                    513,                 1.7807,                0.76628,                0.95971,                0.88613,                0.88824,                0.93498,                0.42311,                 1.8055,                0.74368,                0.97152,              0.0093054,              0.0093054,              0.0093054
                    514,                 1.8882,                0.79102,                0.97633,                0.88613,                0.88824,                0.93498,                0.42311,                 1.8055,                0.74368,                0.97152,              0.0093027,              0.0093027,              0.0093027
                    515,                 1.8048,                0.77677,                0.96065,                 0.8911,                0.89537,                0.94292,                0.43934,                   1.73,                0.73033,                 0.9557,              0.0093001,              0.0093001,              0.0093001
                    516,                  1.792,                0.77977,                0.95961,                0.90955,                0.88848,                0.94757,                0.48136,                 1.6289,                0.71217,                0.93751,              0.0092974,              0.0092974,              0.0092974
                    517,                 1.8082,                0.78138,                0.96387,                0.89629,                 0.9001,                0.95172,                0.45763,                 1.6701,                0.71577,                0.94582,              0.0092948,              0.0092948,              0.0092948
                    518,                 1.7531,                0.75455,                 0.9336,                0.89666,                0.89356,                0.94955,                0.46438,                 1.6624,                0.71237,                0.94325,              0.0092921,              0.0092921,              0.0092921
                    519,                 1.8676,                0.79161,                0.97994,                0.89666,                0.89356,                0.94955,                0.46438,                 1.6624,                0.71237,                0.94325,              0.0092894,              0.0092894,              0.0092894
                    520,                 1.8044,                0.76809,                0.95585,                0.90156,                0.87478,                0.94442,                0.46536,                 1.6537,                0.72534,                0.94113,              0.0092867,              0.0092867,              0.0092867
                    521,                 1.8056,                0.75402,                0.93312,                0.88884,                0.88894,                0.94723,                0.44395,                 1.7356,                0.71207,                 0.9577,              0.0092841,              0.0092841,              0.0092841
                    522,                 1.8682,                0.77464,                0.96705,                0.91227,                0.86407,                0.94476,                 0.4344,                 1.7359,                0.74681,                0.95713,              0.0092814,              0.0092814,              0.0092814
                    523,                 1.7795,                0.76236,                0.94125,                0.91227,                0.86407,                0.94476,                 0.4344,                 1.7359,                0.74681,                0.95713,              0.0092787,              0.0092787,              0.0092787
                    524,                 1.7904,                0.77155,                0.96555,                0.89418,                 0.8999,                0.95369,                 0.4615,                 1.6744,                0.71016,                 0.9486,               0.009276,               0.009276,               0.009276
                    525,                 1.8046,                  0.763,                0.95307,                0.89974,                0.88005,                0.94497,                0.44382,                 1.7211,                0.73165,                0.95314,              0.0092733,              0.0092733,              0.0092733
                    526,                 1.7875,                0.76039,                0.95416,                0.89407,                0.89395,                0.94913,                0.46781,                 1.6399,                0.70403,                0.94028,              0.0092706,              0.0092706,              0.0092706
                    527,                 1.8172,                0.76296,                0.97316,                0.89215,                0.88999,                0.94483,                0.44047,                 1.7368,                0.73238,                0.95559,              0.0092679,              0.0092679,              0.0092679
                    528,                 1.7986,                0.76061,                0.95087,                0.89215,                0.88999,                0.94483,                0.44047,                 1.7368,                0.73238,                0.95559,              0.0092651,              0.0092651,              0.0092651
                    529,                 1.8167,                0.76592,                0.94013,                0.89581,                0.90049,                 0.9514,                0.47097,                 1.6648,                0.70643,                 0.9438,              0.0092624,              0.0092624,              0.0092624
                    530,                 1.8199,                0.76484,                0.94913,                0.90517,                0.89367,                0.95215,                0.47327,                 1.6553,                0.71454,                0.94267,              0.0092597,              0.0092597,              0.0092597
                    531,                 1.7557,                0.76749,                0.94997,                0.88973,                0.89643,                0.94514,                0.44681,                 1.7241,                0.71735,                0.95141,               0.009257,               0.009257,               0.009257
                    532,                 1.8359,                0.77539,                0.96399,                0.88973,                0.89643,                0.94514,                0.44681,                 1.7241,                0.71735,                0.95141,              0.0092542,              0.0092542,              0.0092542
                    533,                 1.7534,                0.74423,                0.93452,                0.89546,                0.90053,                0.95407,                0.46466,                 1.6684,                0.70299,                0.94441,              0.0092515,              0.0092515,              0.0092515
                    534,                 1.7706,                0.76577,                  0.948,                0.89574,                0.89988,                0.94758,                0.45845,                 1.6984,                0.70851,                 0.9499,              0.0092488,              0.0092488,              0.0092488
                    535,                 1.8022,                0.77567,                0.95131,                0.91022,                0.89576,                0.95428,                0.46276,                 1.6818,                0.70299,                0.94646,               0.009246,               0.009246,               0.009246
                    536,                 1.8029,                0.75221,                0.94265,                0.90955,                0.89292,                0.95217,                0.48371,                 1.6305,                0.69756,                0.93483,              0.0092433,              0.0092433,              0.0092433
                    537,                 1.8275,                0.76436,                0.95396,                0.90955,                0.89292,                0.95217,                0.48371,                 1.6305,                0.69756,                0.93483,              0.0092405,              0.0092405,              0.0092405
                    538,                 1.7704,                0.75687,                0.94583,                0.91421,                0.89164,                 0.9557,                 0.4667,                  1.665,                0.71005,                0.94294,              0.0092377,              0.0092377,              0.0092377
                    539,                 1.8151,                0.77293,                0.94109,                0.90874,                0.89727,                0.95394,                0.49462,                 1.5956,                0.70581,                 0.9315,               0.009235,               0.009235,               0.009235
                    540,                 1.8057,                0.77402,                 0.9583,                0.90162,                0.89018,                0.94932,                0.46514,                 1.6894,                0.71699,                0.95045,              0.0092322,              0.0092322,              0.0092322
                    541,                 1.8166,                0.76885,                0.93802,                0.90162,                0.89018,                0.94932,                0.46514,                 1.6894,                0.71699,                0.95045,              0.0092294,              0.0092294,              0.0092294
                    542,                 1.7513,                0.75411,                 0.9324,                0.90165,                 0.8976,                0.94752,                0.46065,                 1.6969,                 0.7248,                0.94962,              0.0092266,              0.0092266,              0.0092266
                    543,                 1.8502,                0.77783,                0.96102,                0.90655,                0.88941,                0.94902,                0.46915,                 1.6645,                0.70359,                0.94089,              0.0092239,              0.0092239,              0.0092239
                    544,                 1.8049,                0.76197,                0.97044,                0.90836,                 0.9017,                0.95416,                0.48293,                 1.6151,                0.68937,                0.93616,              0.0092211,              0.0092211,              0.0092211
                    545,                 1.7561,                0.75249,                 0.9458,                 0.8923,                0.89688,                0.94384,                0.41756,                 1.8119,                0.76279,                0.97296,              0.0092183,              0.0092183,              0.0092183
                    546,                 1.8461,                 0.8202,                0.95803,                 0.8923,                0.89688,                0.94384,                0.41756,                 1.8119,                0.76279,                0.97296,              0.0092155,              0.0092155,              0.0092155
                    547,                 1.8084,                0.77649,                0.93068,                0.89499,                0.90521,                0.95179,                0.43513,                 1.7473,                0.76089,                0.95826,              0.0092127,              0.0092127,              0.0092127
                    548,                  1.782,                0.76249,                0.94983,                0.89804,                0.90053,                0.95129,                0.45402,                 1.6995,                 0.7137,                 0.9481,              0.0092099,              0.0092099,              0.0092099
                    549,                 1.7738,                0.76256,                0.95791,                0.89561,                0.89175,                0.94378,                0.45098,                 1.7026,                0.71026,                0.95279,              0.0092071,              0.0092071,              0.0092071
                    550,                  1.787,                0.75662,                0.96113,                0.89397,                0.91264,                0.95548,                0.46301,                 1.6622,                0.69723,                0.94476,              0.0092042,              0.0092042,              0.0092042
                    551,                 1.7473,                0.74182,                0.93799,                0.89397,                0.91264,                0.95548,                0.46301,                 1.6622,                0.69723,                0.94476,              0.0092014,              0.0092014,              0.0092014
                    552,                 1.8047,                 0.7564,                 0.9678,                0.90035,                0.88285,                0.94384,                0.44066,                 1.7652,                0.72914,                0.96529,              0.0091986,              0.0091986,              0.0091986
                    553,                 1.7577,                0.74399,                0.95122,                0.89715,                0.90347,                0.95421,                 0.4583,                 1.6815,                0.69398,                0.94766,              0.0091958,              0.0091958,              0.0091958
                    554,                 1.7716,                0.74915,                0.95236,                0.90698,                0.88239,                0.94522,                0.45278,                 1.6928,                 0.7175,                0.94685,              0.0091929,              0.0091929,              0.0091929
                    555,                 1.8543,                0.78044,                0.96245,                0.90698,                0.88239,                0.94522,                0.45278,                 1.6928,                 0.7175,                0.94685,              0.0091901,              0.0091901,              0.0091901
                    556,                 1.7354,                0.73278,                0.93595,                0.90229,                0.89693,                0.95258,                 0.4668,                 1.6304,                0.69475,                0.93829,              0.0091872,              0.0091872,              0.0091872
                    557,                 1.8077,                0.76181,                0.94296,                0.90673,                0.88744,                0.94541,                0.42967,                 1.7569,                0.74334,                0.96019,              0.0091844,              0.0091844,              0.0091844
                    558,                 1.8184,                 0.7665,                 0.9489,                0.90681,                0.89877,                0.95426,                0.45831,                  1.672,                0.70186,                0.94548,              0.0091815,              0.0091815,              0.0091815
                    559,                 1.7723,                0.75207,                0.94804,                 0.9092,                0.89877,                 0.9551,                0.45987,                 1.6666,                0.71065,                0.94482,              0.0091787,              0.0091787,              0.0091787
                    560,                 1.7896,                0.75872,                0.94087,                 0.9092,                0.89877,                 0.9551,                0.45987,                 1.6666,                0.71065,                0.94482,              0.0091758,              0.0091758,              0.0091758
                    561,                 1.7592,                0.75271,                0.94581,                0.91134,                0.89016,                0.95371,                0.47942,                 1.6175,                0.69948,                 0.9394,               0.009173,               0.009173,               0.009173
                    562,                 1.7505,                 0.7436,                0.93357,                0.91351,                0.89643,                0.95643,                0.45906,                  1.655,                 0.7063,                0.94474,              0.0091701,              0.0091701,              0.0091701
                    563,                 1.7948,                0.75783,                0.93726,                0.91033,                0.89936,                0.95529,                0.47309,                 1.6369,                0.69838,                0.94017,              0.0091672,              0.0091672,              0.0091672
                    564,                 1.8142,                0.75953,                0.93731,                0.91033,                0.89936,                0.95529,                0.47309,                 1.6369,                0.69838,                0.94017,              0.0091643,              0.0091643,              0.0091643
                    565,                 1.7657,                0.74282,                0.94822,                0.91432,                0.89914,                0.95437,                0.44887,                 1.6942,                0.71256,                 0.9489,              0.0091614,              0.0091614,              0.0091614
                    566,                 1.7583,                0.74976,                0.95853,                0.90156,                0.90567,                 0.9559,                0.47223,                 1.6448,                0.69221,                0.93867,              0.0091586,              0.0091586,              0.0091586
                    567,                 1.7811,                0.75598,                0.94902,                 0.9024,                0.90404,                0.95396,                0.46358,                 1.6574,                0.70234,                0.94199,              0.0091557,              0.0091557,              0.0091557
                    568,                 1.7528,                0.74995,                 0.9413,                0.89991,                 0.9134,                0.95695,                0.48473,                 1.5842,                0.67612,                0.92828,              0.0091528,              0.0091528,              0.0091528
                    569,                  1.786,                0.75377,                0.95751,                0.89991,                 0.9134,                0.95695,                0.48473,                 1.5842,                0.67612,                0.92828,              0.0091499,              0.0091499,              0.0091499
                    570,                 1.7559,                0.74906,                 0.9549,                0.89806,                0.90206,                0.95286,                0.46805,                 1.6412,                0.70599,                0.93833,               0.009147,               0.009147,               0.009147
                    571,                 1.7816,                0.74545,                0.93594,                0.89871,                0.89643,                0.95232,                0.47116,                  1.648,                0.70259,                0.93901,               0.009144,               0.009144,               0.009144
                    572,                 1.7712,                0.74571,                0.94131,                0.89407,                0.90867,                0.95282,                0.46768,                 1.6518,                0.71333,                0.94144,              0.0091411,              0.0091411,              0.0091411
                    573,                 1.7261,                0.74226,                0.94204,                0.89407,                0.90867,                0.95282,                0.46768,                 1.6518,                0.71333,                0.94144,              0.0091382,              0.0091382,              0.0091382
                    574,                 1.7439,                0.75398,                0.93227,                0.89658,                0.89585,                0.95063,                0.45458,                 1.6794,                0.73618,                0.94438,              0.0091353,              0.0091353,              0.0091353
                    575,                 1.7695,                0.76434,                0.96723,                0.90067,                0.90202,                0.95227,                0.44442,                 1.7116,                0.71019,                 0.9493,              0.0091324,              0.0091324,              0.0091324
                    576,                 1.8125,                0.76769,                0.95333,                0.90473,                 0.9017,                0.95648,                0.48088,                 1.6092,                0.70279,                0.93398,              0.0091294,              0.0091294,              0.0091294
                    577,                  1.774,                0.74699,                0.92967,                0.89072,                0.88706,                0.94483,                0.44383,                 1.7511,                0.73077,                0.95428,              0.0091265,              0.0091265,              0.0091265
                    578,                 1.8241,                0.75182,                0.95926,                0.89072,                0.88706,                0.94483,                0.44383,                 1.7511,                0.73077,                0.95428,              0.0091235,              0.0091235,              0.0091235
                    579,                 1.8138,                0.75414,                0.93942,                0.89959,                0.89994,                0.95278,                0.47178,                 1.6649,                0.71785,                0.94221,              0.0091206,              0.0091206,              0.0091206
                    580,                 1.7703,                0.75904,                0.94574,                0.90772,                0.89409,                0.95334,                 0.4693,                 1.6568,                0.71445,                0.94252,              0.0091176,              0.0091176,              0.0091176
                    581,                 1.7461,                0.75511,                0.94935,                0.90852,                0.90521,                0.95458,                0.45033,                 1.6891,                0.70089,                0.94785,              0.0091147,              0.0091147,              0.0091147
                    582,                 1.7609,                0.75254,                0.96035,                0.91268,                0.90462,                0.95901,                0.48024,                 1.6355,                 0.6889,                0.93724,              0.0091117,              0.0091117,              0.0091117
                    583,                 1.7496,                0.73968,                0.95629,                0.91268,                0.90462,                0.95901,                0.48024,                 1.6355,                 0.6889,                0.93724,              0.0091088,              0.0091088,              0.0091088
                    584,                 1.7658,                0.73801,                0.94678,                0.91005,                0.89175,                0.94952,                 0.4438,                 1.7006,                0.71034,                0.95005,              0.0091058,              0.0091058,              0.0091058
                    585,                 1.7791,                0.74427,                0.93706,                0.90401,                0.90345,                0.95606,                0.47172,                 1.6318,                0.68115,                0.94206,              0.0091028,              0.0091028,              0.0091028
                    586,                 1.7286,                0.73781,                0.95539,                0.91141,                0.89696,                0.95369,                0.45951,                  1.677,                0.69611,                0.94774,              0.0090998,              0.0090998,              0.0090998
                    587,                 1.7737,                0.74427,                0.95074,                0.91141,                0.89696,                0.95369,                0.45951,                  1.677,                0.69611,                0.94774,              0.0090969,              0.0090969,              0.0090969
                    588,                 1.7197,                0.74127,                0.94771,                0.90785,                0.89877,                 0.9562,                0.46341,                 1.6532,                0.69352,                0.94639,              0.0090939,              0.0090939,              0.0090939
                    589,                 1.7785,                0.75106,                0.94744,                0.90653,                0.90236,                  0.957,                0.47282,                 1.6172,                0.68764,                0.93726,              0.0090909,              0.0090909,              0.0090909
                    590,                 1.7394,                0.74857,                0.95343,                0.89804,                0.90989,                0.95301,                0.45244,                 1.6437,                0.70047,                0.93956,              0.0090879,              0.0090879,              0.0090879
                    591,                 1.7188,                0.76084,                0.93873,                0.91328,                 0.8812,                0.95176,                0.48426,                 1.6063,                0.71317,                0.93202,              0.0090849,              0.0090849,              0.0090849
                    592,                 1.7633,                0.76611,                0.94442,                0.91328,                 0.8812,                0.95176,                0.48426,                 1.6063,                0.71317,                0.93202,              0.0090819,              0.0090819,              0.0090819
                    593,                 1.7611,                0.75412,                0.93886,                0.91518,                0.89585,                0.95537,                0.45253,                 1.6468,                0.69277,                0.94135,              0.0090789,              0.0090789,              0.0090789
                    594,                 1.7663,                0.75439,                0.95263,                0.91205,                0.89994,                0.95768,                0.49421,                 1.5951,                0.69855,                0.93144,              0.0090759,              0.0090759,              0.0090759
                    595,                 1.7592,                0.75589,                 0.9498,                 0.9127,                0.89175,                0.95317,                0.45439,                 1.6867,                0.71132,                0.94609,              0.0090728,              0.0090728,              0.0090728
                    596,                 1.7475,                0.73985,                0.94684,                 0.9127,                0.89175,                0.95317,                0.45439,                 1.6867,                0.71132,                0.94609,              0.0090698,              0.0090698,              0.0090698
                    597,                 1.7324,                0.74128,                0.94796,                0.91499,                0.89433,                0.95557,                0.49055,                 1.6038,                0.69489,                0.93668,              0.0090668,              0.0090668,              0.0090668
                    598,                 1.7553,                0.75582,                0.93334,                0.91875,                0.89328,                0.95102,                0.45874,                 1.6537,                0.70674,                0.94168,              0.0090638,              0.0090638,              0.0090638
                    599,                 1.7818,                0.76576,                0.94037,                0.92503,                0.89643,                0.96031,                0.50198,                 1.5663,                0.67463,                0.92859,              0.0090607,              0.0090607,              0.0090607
                    600,                 1.7848,                 0.7444,                0.92532,                0.92389,                 0.8949,                0.95633,                0.46796,                 1.6372,                0.68944,                0.93773,              0.0090577,              0.0090577,              0.0090577
                    601,                 1.7474,                0.74758,                 0.9541,                0.92389,                 0.8949,                0.95633,                0.46796,                 1.6372,                0.68944,                0.93773,              0.0090546,              0.0090546,              0.0090546
                    602,                 1.8089,                0.75136,                0.94241,                0.92189,                 0.8976,                0.96128,                0.49597,                 1.5783,                0.68172,                 0.9293,              0.0090516,              0.0090516,              0.0090516
                    603,                 1.7406,                0.74805,                 0.9556,                0.92078,                0.89585,                  0.957,                0.46723,                 1.6574,                0.70951,                0.94106,              0.0090485,              0.0090485,              0.0090485
                    604,                 1.7591,                0.74886,                0.95117,                0.90935,                0.90462,                0.96102,                0.48589,                  1.587,                0.67184,                0.93079,              0.0090455,              0.0090455,              0.0090455
                    605,                  1.773,                0.74952,                0.93654,                0.90935,                0.90462,                0.96102,                0.48589,                  1.587,                0.67184,                0.93079,              0.0090424,              0.0090424,              0.0090424
                    606,                 1.7295,                0.74248,                0.92532,                0.90955,                 0.9003,                0.95823,                0.48024,                 1.5955,                0.68048,                0.93124,              0.0090393,              0.0090393,              0.0090393
                    607,                 1.7743,                0.76281,                0.97177,                0.90341,                 0.8543,                0.93229,                0.43798,                 1.7356,                 0.7521,                0.95752,              0.0090363,              0.0090363,              0.0090363
                    608,                 1.7954,                0.76999,                0.94346,                0.91427,                0.90489,                0.95873,                0.46429,                  1.655,                0.69485,                0.94332,              0.0090332,              0.0090332,              0.0090332
                    609,                 1.7357,                0.73875,                0.93452,                 0.9035,                 0.8976,                0.94704,                0.46407,                 1.6685,                  0.705,                0.94458,              0.0090301,              0.0090301,              0.0090301
                    610,                 1.7827,                0.77613,                0.94489,                 0.9035,                 0.8976,                0.94704,                0.46407,                 1.6685,                  0.705,                0.94458,               0.009027,               0.009027,               0.009027
                    611,                 1.7569,                 0.7391,                0.93162,                0.90594,                0.89605,                0.95609,                 0.4738,                 1.6075,                0.68074,                0.93558,              0.0090239,              0.0090239,              0.0090239
                    612,                 1.7732,                0.74735,                0.92751,                0.90349,                0.90381,                0.95505,                0.48006,                 1.6076,                 0.6919,                0.93248,              0.0090209,              0.0090209,              0.0090209
                    613,                 1.7671,                0.75652,                0.94873,                0.89576,                0.90006,                0.95153,                0.43702,                 1.7162,                0.70085,                0.94955,              0.0090178,              0.0090178,              0.0090178
                    614,                 1.7683,                0.73971,                0.93044,                0.89997,                0.90228,                0.95454,                 0.4725,                 1.6383,                0.69177,                0.93757,              0.0090147,              0.0090147,              0.0090147
                    615,                 1.7636,                0.74464,                0.93568,                0.89997,                0.90228,                0.95454,                 0.4725,                 1.6383,                0.69177,                0.93757,              0.0090115,              0.0090115,              0.0090115
                    616,                 1.7558,                0.74136,                0.96504,                0.90751,                0.89585,                0.95307,                0.45404,                 1.7079,                0.69777,                0.94778,              0.0090084,              0.0090084,              0.0090084
                    617,                 1.7751,                0.74068,                0.94266,                0.90376,                 0.9017,                0.95621,                0.49236,                 1.5923,                0.67966,                0.92912,              0.0090053,              0.0090053,              0.0090053
