                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    418,                0.53665,                0.24464,                0.81533,                0.88389,                0.82474,                0.89513,                0.55289,                 1.5069,                0.76308,                 1.5693,              0.0095377,              0.0095377,              0.0095377
                    419,                0.53102,                   0.24,                0.81699,                0.87937,                0.83776,                0.89641,                0.55306,                 1.5051,                0.76894,                 1.5564,              0.0095355,              0.0095355,              0.0095355
                    420,                0.53038,                0.23853,                0.81612,                0.88241,                0.82764,                0.89528,                0.55225,                 1.5012,                0.78066,                 1.5527,              0.0095333,              0.0095333,              0.0095333
                    421,                0.53392,                0.24779,                0.81517,                0.87222,                0.83789,                0.89481,                0.55383,                 1.4997,                0.77441,                 1.5332,              0.0095311,              0.0095311,              0.0095311
                    422,                0.52403,                0.24584,                0.81398,                0.87716,                0.83512,                0.89363,                0.55299,                 1.4987,                0.77623,                 1.5142,              0.0095289,              0.0095289,              0.0095289
                    423,                0.52444,                 0.2358,                0.81666,                0.89606,                0.81883,                0.89423,                0.55479,                 1.4999,                0.76912,                  1.517,              0.0095267,              0.0095267,              0.0095267
                    424,                0.54303,                0.24668,                0.81708,                 0.8823,                0.83033,                0.89391,                 0.5519,                 1.5017,                0.74869,                 1.5319,              0.0095245,              0.0095245,              0.0095245
                    425,                 0.5422,                0.24118,                0.81826,                0.88865,                0.82415,                0.89375,                 0.5508,                 1.5029,                0.75842,                  1.531,              0.0095223,              0.0095223,              0.0095223
                    426,                0.55148,                0.24924,                0.81735,                0.88024,                0.82708,                0.89223,                0.55101,                 1.5042,                0.76894,                 1.5339,                0.00952,                0.00952,                0.00952
                    427,                0.52644,                0.24007,                0.81765,                0.87531,                0.83288,                0.89558,                0.55588,                  1.506,                0.76895,                 1.5398,              0.0095178,              0.0095178,              0.0095178
                    428,                0.53967,                0.24117,                0.81352,                0.87821,                0.83033,                0.89568,                0.55265,                 1.5073,                0.76973,                  1.541,              0.0095156,              0.0095156,              0.0095156
                    429,                0.53335,                0.23808,                0.81776,                0.87644,                0.82969,                0.89379,                0.55358,                 1.5038,                0.76444,                 1.5301,              0.0095133,              0.0095133,              0.0095133
                    430,                 0.5333,                 0.2394,                0.81619,                0.87763,                0.83224,                0.89633,                0.55296,                 1.5071,                0.75666,                   1.54,              0.0095111,              0.0095111,              0.0095111
                    431,                0.53468,                0.23847,                0.81575,                0.87763,                0.83451,                0.89779,                 0.5556,                 1.5052,                0.77014,                 1.5486,              0.0095088,              0.0095088,              0.0095088
                    432,                0.53842,                0.24205,                 0.8155,                0.87459,                0.83911,                0.89547,                0.55252,                  1.503,                0.77274,                 1.5621,              0.0095066,              0.0095066,              0.0095066
                    433,                0.53321,                0.23728,                0.81437,                0.87442,                 0.8415,                0.89731,                0.55025,                 1.5063,                0.76574,                 1.5648,              0.0095043,              0.0095043,              0.0095043
                    434,                0.52351,                0.23781,                0.81459,                0.87203,                0.84625,                0.90133,                0.55556,                   1.51,                0.75472,                 1.5692,              0.0095021,              0.0095021,              0.0095021
                    435,                0.52497,                0.24026,                0.81444,                 0.8802,                0.82911,                0.89886,                0.55448,                 1.5046,                0.76844,                 1.5618,              0.0094998,              0.0094998,              0.0094998
                    436,                0.53362,                0.24389,                0.81286,                0.87386,                0.83709,                0.89388,                0.55108,                 1.5048,                0.77677,                 1.5542,              0.0094975,              0.0094975,              0.0094975
                    437,                0.52486,                0.23478,                0.81352,                0.88396,                0.82777,                0.89281,                0.55039,                 1.5039,                0.77516,                 1.5447,              0.0094952,              0.0094952,              0.0094952
                    438,                0.51814,                 0.2376,                0.81077,                0.87879,                0.83559,                 0.8962,                0.55493,                 1.5091,                0.76863,                  1.539,               0.009493,               0.009493,               0.009493
                    439,                0.52464,                0.23921,                0.81198,                0.88203,                0.83304,                0.89398,                0.55419,                  1.507,                0.76545,                 1.5317,              0.0094907,              0.0094907,              0.0094907
                    440,                0.52411,                0.23649,                0.81354,                0.87839,                0.83584,                0.89438,                0.55276,                 1.5075,                0.75946,                 1.5331,              0.0094884,              0.0094884,              0.0094884
                    441,                0.52386,                0.23506,                0.81453,                0.87766,                0.83879,                0.89451,                0.55434,                 1.5127,                0.76588,                 1.5411,              0.0094861,              0.0094861,              0.0094861
                    442,                 0.5255,                0.24454,                0.81374,                0.88133,                0.82625,                0.89199,                0.55356,                 1.5092,                0.77506,                 1.5424,              0.0094838,              0.0094838,              0.0094838
                    443,                0.53117,                0.23814,                0.81481,                0.88971,                0.82059,                0.89069,                0.55214,                 1.5095,                0.78487,                 1.5468,              0.0094815,              0.0094815,              0.0094815
                    444,                0.52502,                0.24053,                0.81582,                0.88577,                0.82057,                0.89007,                0.55142,                 1.5103,                 0.7813,                  1.545,              0.0094792,              0.0094792,              0.0094792
                    445,                0.51243,                0.23392,                0.81534,                0.87547,                0.83035,                0.89131,                0.55364,                 1.5068,                0.78692,                 1.5466,              0.0094768,              0.0094768,              0.0094768
                    446,                0.53292,                0.24212,                 0.8113,                0.88367,                0.83175,                0.89406,                0.55557,                 1.5047,                0.78008,                 1.5484,              0.0094745,              0.0094745,              0.0094745
                    447,                0.51549,                0.23299,                0.81598,                0.88327,                0.82426,                0.89436,                0.55562,                 1.5022,                0.78164,                 1.5436,              0.0094722,              0.0094722,              0.0094722
                    448,                0.52431,                0.23718,                0.81328,                0.86703,                0.83815,                0.89387,                0.55431,                 1.5081,                0.78125,                 1.5501,              0.0094699,              0.0094699,              0.0094699
                    449,                0.52352,                0.23448,                0.81717,                0.87301,                0.84118,                0.89685,                0.55407,                 1.5099,                0.76183,                 1.5522,              0.0094675,              0.0094675,              0.0094675
                    450,                0.54046,                0.24357,                0.81644,                0.88171,                0.83166,                0.89338,                0.55293,                  1.506,                0.75254,                 1.5525,              0.0094652,              0.0094652,              0.0094652
                    451,                0.53518,                0.24206,                0.81581,                0.88809,                 0.8265,                0.89239,                0.54867,                 1.5052,                0.74197,                 1.5495,              0.0094628,              0.0094628,              0.0094628
                    452,                0.53241,                0.23793,                0.81687,                 0.8809,                0.83228,                0.89219,                  0.548,                  1.505,                0.76656,                 1.5517,              0.0094605,              0.0094605,              0.0094605
                    453,                0.53322,                0.23913,                0.81693,                0.87901,                0.82985,                0.88852,                0.54556,                 1.5054,                0.78047,                 1.5724,              0.0094581,              0.0094581,              0.0094581
                    454,                0.52501,                0.23615,                0.81733,                0.87559,                0.83019,                0.89062,                0.55113,                 1.5046,                0.78449,                 1.5737,              0.0094558,              0.0094558,              0.0094558
                    455,                0.52905,                0.23879,                0.81317,                0.87003,                0.83766,                0.89235,                0.55114,                 1.5054,                0.78521,                 1.5683,              0.0094534,              0.0094534,              0.0094534
                    456,                0.52387,                0.23625,                0.81567,                0.87184,                0.83608,                0.89173,                 0.5525,                 1.5083,                0.79312,                 1.5621,               0.009451,               0.009451,               0.009451
                    457,                0.53459,                0.24182,                0.81802,                0.86962,                0.83683,                 0.8945,                0.55386,                 1.5078,                0.78482,                 1.5575,              0.0094487,              0.0094487,              0.0094487
                    458,                0.53558,                0.23945,                0.81618,                0.87296,                0.83512,                0.89604,                0.55559,                 1.5098,                0.79203,                 1.5595,              0.0094463,              0.0094463,              0.0094463
                    459,                0.52006,                0.23484,                0.81685,                 0.8684,                0.83272,                0.89228,                0.55106,                 1.5096,                0.78597,                 1.5667,              0.0094439,              0.0094439,              0.0094439
                    460,                0.53321,                0.23958,                0.81396,                0.86389,                0.84326,                0.89461,                0.55129,                 1.5087,                 0.7772,                 1.5843,              0.0094415,              0.0094415,              0.0094415
                    461,                0.51504,                0.23719,                0.81485,                0.86861,                0.84054,                0.89245,                0.54842,                 1.5099,                0.77622,                 1.5748,              0.0094391,              0.0094391,              0.0094391
                    462,                 0.5161,                0.23643,                0.81377,                0.86658,                0.84102,                0.89395,                0.55318,                 1.5037,                0.77133,                 1.5607,              0.0094367,              0.0094367,              0.0094367
                    463,                0.52237,                0.23346,                0.81473,                0.87954,                0.83081,                0.89473,                0.55656,                 1.5079,                 0.7728,                 1.5671,              0.0094343,              0.0094343,              0.0094343
                    464,                 0.5292,                 0.2359,                0.81326,                0.86942,                0.83927,                0.89412,                 0.5556,                 1.5014,                0.77592,                  1.553,              0.0094319,              0.0094319,              0.0094319
                    465,                 0.5298,                0.23639,                0.81223,                0.86896,                0.83616,                0.89277,                0.55543,                 1.5046,                0.77378,                 1.5473,              0.0094295,              0.0094295,              0.0094295
                    466,                0.52192,                0.23697,                0.81205,                0.87021,                0.83477,                0.89089,                0.55564,                 1.5058,                 0.7711,                 1.5455,              0.0094271,              0.0094271,              0.0094271
                    467,                0.52858,                0.23485,                0.81582,                0.86806,                0.83927,                0.89325,                0.55573,                 1.4998,                0.76652,                 1.5339,              0.0094246,              0.0094246,              0.0094246
                    468,                0.51856,                0.23127,                0.81514,                0.86559,                0.84358,                0.89663,                0.55606,                 1.5005,                0.76436,                 1.5381,              0.0094222,              0.0094222,              0.0094222
                    469,                0.52391,                0.23527,                0.81235,                0.86913,                 0.8348,                0.89492,                0.55532,                 1.5023,                0.77444,                 1.5513,              0.0094198,              0.0094198,              0.0094198
                    470,                0.51106,                0.23249,                0.81209,                0.86427,                0.83847,                0.89472,                0.55676,                 1.5021,                0.78212,                 1.5545,              0.0094173,              0.0094173,              0.0094173
                    471,                0.51719,                 0.2369,                0.81336,                0.86858,                0.83081,                0.89454,                0.55477,                 1.5047,                0.76507,                 1.5711,              0.0094149,              0.0094149,              0.0094149
                    472,                0.52913,                0.23678,                0.81275,                0.87468,                0.82444,                0.89195,                 0.5536,                 1.5012,                0.77348,                 1.5639,              0.0094125,              0.0094125,              0.0094125
                    473,                 0.5243,                0.23346,                0.81401,                 0.8807,                0.82171,                0.89118,                0.55493,                 1.4979,                0.78185,                 1.5745,                0.00941,                0.00941,                0.00941
                    474,                0.51998,                0.23446,                0.81444,                0.87106,                0.82705,                0.88914,                0.55242,                 1.5018,                0.79346,                 1.5809,              0.0094075,              0.0094075,              0.0094075
                    475,                0.51498,                0.23508,                0.81535,                0.86513,                0.83443,                0.88878,                0.55383,                 1.5052,                0.78521,                 1.5815,              0.0094051,              0.0094051,              0.0094051
                    476,                0.51899,                0.23428,                0.81287,                0.86444,                0.83256,                0.88942,                0.55198,                 1.5104,                 0.7948,                  1.586,              0.0094026,              0.0094026,              0.0094026
                    477,                0.53104,                0.23698,                0.81478,                0.87171,                0.82755,                0.88989,                0.55297,                  1.508,                0.79172,                 1.5892,              0.0094001,              0.0094001,              0.0094001
                    478,                0.50916,                0.22833,                0.81309,                0.87278,                0.82793,                0.89144,                0.55503,                 1.5032,                0.78742,                 1.5869,              0.0093977,              0.0093977,              0.0093977
                    479,                0.51786,                0.23518,                0.81211,                0.87627,                0.82634,                0.89269,                0.55632,                 1.4978,                0.79788,                 1.5747,              0.0093952,              0.0093952,              0.0093952
                    480,                0.50901,                0.23197,                0.81311,                  0.877,                0.82442,                  0.892,                0.55408,                 1.4947,                 0.7737,                 1.5817,              0.0093927,              0.0093927,              0.0093927
                    481,                0.50997,                0.23357,                0.81288,                0.87336,                0.83065,                0.89266,                0.55419,                 1.4987,                0.77581,                 1.5843,              0.0093902,              0.0093902,              0.0093902
                    482,                0.50274,                0.23216,                0.81368,                0.87294,                0.82797,                0.89119,                0.55594,                 1.5026,                0.78112,                 1.5833,              0.0093877,              0.0093877,              0.0093877
                    483,                0.51669,                0.23141,                0.81281,                0.87305,                0.82659,                0.89329,                0.55552,                 1.5062,                0.78171,                 1.5798,              0.0093852,              0.0093852,              0.0093852
                    484,                0.51594,                0.23606,                0.81429,                0.87884,                 0.8255,                0.89207,                0.55416,                 1.5047,                0.76927,                 1.5782,              0.0093827,              0.0093827,              0.0093827
                    485,                0.52585,                0.23667,                0.81156,                0.88185,                0.82088,                0.89242,                0.55717,                 1.4987,                 0.7689,                 1.5692,              0.0093802,              0.0093802,              0.0093802
                    486,                0.51865,                0.23137,                0.81332,                0.86925,                0.83639,                0.89337,                0.55542,                 1.5018,                 0.7593,                 1.5646,              0.0093777,              0.0093777,              0.0093777
                    487,                0.51569,                0.23066,                0.81235,                0.87611,                0.82736,                0.89341,                0.55582,                 1.5013,                0.77077,                 1.5546,              0.0093752,              0.0093752,              0.0093752
                    488,                0.51368,                0.23615,                0.81106,                0.88634,                0.82187,                0.89649,                0.55505,                 1.5037,                0.77414,                 1.5666,              0.0093726,              0.0093726,              0.0093726
                    489,                0.51454,                 0.2483,                0.81225,                0.88504,                0.82698,                0.89423,                0.54933,                 1.5055,                0.76753,                  1.568,              0.0093701,              0.0093701,              0.0093701
                    490,                0.50405,                0.22793,                0.81395,                0.88912,                0.82301,                0.89601,                0.55314,                 1.5006,                0.77706,                 1.5691,              0.0093676,              0.0093676,              0.0093676
                    491,                0.50441,                0.22659,                0.81183,                0.88723,                0.82666,                0.89749,                0.55313,                 1.5008,                0.76335,                 1.5825,              0.0093651,              0.0093651,              0.0093651
                    492,                 0.5118,                0.23493,                0.81427,                 0.8808,                0.82919,                 0.8961,                0.55608,                 1.4973,                0.76817,                 1.5739,              0.0093625,              0.0093625,              0.0093625
                    493,                0.50573,                0.22744,                0.81259,                0.88601,                0.81868,                0.89136,                0.55445,                 1.4967,                0.77152,                 1.5718,                0.00936,                0.00936,                0.00936
                    494,                0.50282,                0.23472,                0.80954,                0.88147,                0.82362,                0.89098,                 0.5516,                 1.5012,                0.78191,                 1.5726,              0.0093574,              0.0093574,              0.0093574
                    495,                0.50151,                0.22664,                0.81108,                0.88705,                 0.8166,                0.89269,                0.55522,                 1.4995,                0.78916,                 1.5697,              0.0093549,              0.0093549,              0.0093549
                    496,                0.50683,                0.22562,                0.81272,                0.87398,                0.83033,                0.89339,                0.55602,                 1.4967,                0.78295,                 1.5692,              0.0093523,              0.0093523,              0.0093523
                    497,                0.51025,                0.22764,                0.81166,                0.87875,                0.82248,                0.89189,                0.55617,                  1.495,                0.78831,                 1.5655,              0.0093497,              0.0093497,              0.0093497
                    498,                0.50687,                0.23305,                0.80897,                0.87007,                0.82905,                0.89159,                0.55638,                 1.4991,                0.77917,                 1.5847,              0.0093472,              0.0093472,              0.0093472
                    499,                0.50515,                0.23301,                0.81043,                 0.8709,                0.82953,                0.89051,                0.55285,                 1.5005,                0.78375,                 1.5906,              0.0093446,              0.0093446,              0.0093446
                    500,                0.49844,                0.22593,                0.81102,                0.87359,                0.82777,                0.89061,                0.55261,                 1.5011,                 0.7856,                 1.5891,               0.009342,               0.009342,               0.009342
                    501,                0.51383,                0.22874,                0.81106,                0.88546,                 0.8119,                0.89134,                0.55336,                 1.5014,                0.79163,                 1.5853,              0.0093394,              0.0093394,              0.0093394
                    502,                0.50748,                0.22867,                0.80805,                0.87328,                0.82942,                 0.8929,                0.55459,                 1.5021,                0.77962,                 1.5867,              0.0093368,              0.0093368,              0.0093368
                    503,                0.49211,                0.22195,                0.81042,                0.88679,                0.81899,                  0.893,                0.55493,                 1.5019,                0.78788,                 1.5891,              0.0093342,              0.0093342,              0.0093342
                    504,                0.50592,                 0.2279,                0.81666,                0.87574,                0.83017,                0.89538,                0.55598,                 1.4996,                0.78186,                 1.5792,              0.0093316,              0.0093316,              0.0093316
                    505,                0.51539,                0.23109,                 0.8131,                0.86961,                0.83512,                0.89551,                0.55625,                 1.4996,                0.78329,                 1.5819,               0.009329,               0.009329,               0.009329
                    506,                0.51444,                0.23466,                0.81376,                 0.8668,                0.83717,                0.89607,                0.55479,                 1.5003,                0.78761,                 1.5805,              0.0093264,              0.0093264,              0.0093264
                    507,                0.50919,                0.24424,                0.81099,                0.86792,                0.83592,                0.89548,                 0.5551,                 1.5019,                0.78137,                  1.576,              0.0093238,              0.0093238,              0.0093238
                    508,                0.51553,                0.23699,                0.81061,                 0.8825,                0.82698,                0.89591,                0.55547,                 1.4978,                0.77011,                 1.5614,              0.0093212,              0.0093212,              0.0093212
                    509,                0.51408,                0.23015,                0.81039,                0.88021,                0.83097,                0.89561,                0.55529,                 1.4936,                 0.7771,                  1.542,              0.0093186,              0.0093186,              0.0093186
                    510,                0.51577,                0.23601,                0.80876,                 0.8861,                0.82155,                0.89565,                0.55606,                 1.4962,                 0.7776,                 1.5417,              0.0093159,              0.0093159,              0.0093159
                    511,                0.51333,                0.22978,                0.81321,                0.88991,                0.81161,                 0.8952,                0.55548,                  1.498,                0.79294,                 1.5524,              0.0093133,              0.0093133,              0.0093133
                    512,                0.49897,                0.22471,                0.80862,                0.87293,                0.83113,                0.89529,                0.55667,                 1.4983,                 0.7911,                 1.5585,              0.0093107,              0.0093107,              0.0093107
                    513,                0.50706,                 0.2274,                0.81058,                0.87868,                0.82825,                 0.8938,                0.55442,                 1.5022,                0.78154,                 1.5596,               0.009308,               0.009308,               0.009308
                    514,                0.49267,                0.22526,                0.80929,                0.87875,                0.83081,                 0.8955,                0.55465,                  1.504,                0.77207,                 1.5565,              0.0093054,              0.0093054,              0.0093054
                    515,                0.50788,                0.22615,                0.81087,                0.88528,                 0.8316,                0.89446,                0.55638,                 1.4996,                0.77895,                 1.5622,              0.0093027,              0.0093027,              0.0093027
                    516,                0.50803,                0.23137,                0.81047,                0.88146,                0.83065,                0.89496,                0.55528,                 1.4982,                0.77759,                 1.5664,              0.0093001,              0.0093001,              0.0093001
                    517,                0.50821,                0.22947,                0.80825,                0.88222,                0.82713,                0.89393,                0.55625,                 1.4987,                0.78662,                 1.5722,              0.0092974,              0.0092974,              0.0092974
                    518,                0.49867,                0.23285,                0.80746,                0.87658,                 0.8332,                0.89552,                0.55611,                 1.4983,                0.78209,                 1.5776,              0.0092948,              0.0092948,              0.0092948
                    519,                0.50378,                0.23723,                0.80994,                0.88069,                0.83559,                0.88424,                0.53816,                  1.499,                0.78042,                 1.5732,              0.0092921,              0.0092921,              0.0092921
                    520,                0.49676,                0.22614,                0.81103,                0.88089,                0.83223,                0.87794,                0.53058,                 1.4981,                0.78154,                 1.5704,              0.0092894,              0.0092894,              0.0092894
                    521,                0.51512,                0.22915,                0.81243,                0.88223,                0.83102,                0.87309,                0.52775,                 1.5008,                0.77814,                 1.5707,              0.0092867,              0.0092867,              0.0092867
                    522,                0.50428,                0.22917,                0.80819,                0.89177,                0.82721,                0.87372,                0.52859,                 1.5046,                0.77438,                 1.5684,              0.0092841,              0.0092841,              0.0092841
                    523,                0.50075,                0.22896,                0.80617,                0.88153,                0.83138,                0.87493,                 0.5317,                 1.5046,                0.77265,                 1.5648,              0.0092814,              0.0092814,              0.0092814
                    524,                0.51568,                0.23218,                0.81044,                0.88631,                0.82075,                0.87497,                0.52941,                 1.5045,                0.77774,                 1.5682,              0.0092787,              0.0092787,              0.0092787
                    525,                0.49379,                0.22499,                0.80815,                0.88232,                0.82096,                0.87714,                0.53482,                 1.5003,                0.78389,                  1.562,               0.009276,               0.009276,               0.009276
                    526,                0.50081,                0.22815,                0.80931,                0.87813,                 0.8281,                0.88396,                0.54318,                 1.5038,                0.79182,                  1.562,              0.0092733,              0.0092733,              0.0092733
                    527,                 0.4934,                0.21965,                 0.8094,                0.88759,                0.81756,                0.88277,                0.54199,                  1.508,                0.81058,                 1.5554,              0.0092706,              0.0092706,              0.0092706
                    528,                0.49756,                0.22372,                0.80963,                0.87743,                0.82586,                0.88105,                0.53932,                 1.5068,                0.80328,                 1.5544,              0.0092679,              0.0092679,              0.0092679
                    529,                0.49885,                0.22275,                0.81189,                0.88175,                0.82246,                0.87755,                0.53561,                 1.5066,                0.79864,                 1.5692,              0.0092651,              0.0092651,              0.0092651
                    530,                0.49902,                0.22781,                0.80724,                0.86916,                0.83192,                0.88176,                0.54149,                 1.5048,                0.79956,                  1.579,              0.0092624,              0.0092624,              0.0092624
                    531,                0.49832,                 0.2219,                0.80839,                0.88107,                0.82657,                0.88805,                0.55183,                  1.499,                0.79857,                 1.5725,              0.0092597,              0.0092597,              0.0092597
                    532,                0.49234,                0.22296,                0.80871,                0.87694,                0.83208,                0.88679,                0.55051,                 1.4989,                0.79957,                 1.5615,               0.009257,               0.009257,               0.009257
                    533,                0.51353,                0.23638,                0.81408,                0.87733,                0.82422,                0.87323,                0.52862,                 1.5028,                0.82081,                 1.5616,              0.0092542,              0.0092542,              0.0092542
                    534,                0.51659,                0.22954,                0.81914,                0.87938,                0.82937,                0.88997,                0.55201,                 1.5124,                0.80249,                 1.5629,              0.0092515,              0.0092515,              0.0092515
                    535,                0.50715,                0.22928,                0.81212,                0.87389,                0.83687,                 0.8929,                0.55192,                 1.5112,                 0.7923,                  1.558,              0.0092488,              0.0092488,              0.0092488
                    536,                0.52056,                0.23261,                 0.8101,                0.87371,                0.82985,                0.89403,                0.55155,                 1.5092,                0.78408,                 1.5498,               0.009246,               0.009246,               0.009246
                    537,                0.50832,                0.22738,                0.80897,                0.86927,                0.83176,                0.89321,                0.55365,                  1.506,                0.78327,                 1.5455,              0.0092433,              0.0092433,              0.0092433
                    538,                0.51392,                0.22931,                0.80952,                0.87656,                0.82626,                0.88977,                0.55367,                 1.5002,                0.79372,                 1.5437,              0.0092405,              0.0092405,              0.0092405
                    539,                0.49738,                0.22658,                0.80995,                0.87436,                0.83001,                0.89105,                0.55477,                 1.4974,                0.79505,                  1.547,              0.0092377,              0.0092377,              0.0092377
                    540,                0.50471,                0.22926,                 0.8131,                0.87315,                0.83169,                0.89538,                0.55671,                 1.5014,                0.79795,                 1.5452,               0.009235,               0.009235,               0.009235
                    541,                0.49757,                0.22636,                0.81245,                0.88003,                0.82661,                0.89351,                  0.555,                    1.5,                0.80102,                 1.5493,              0.0092322,              0.0092322,              0.0092322
                    542,                0.49557,                0.22864,                0.80989,                0.87199,                0.83208,                0.89437,                0.55398,                 1.4977,                0.80001,                 1.5716,              0.0092294,              0.0092294,              0.0092294
                    543,                0.51041,                0.22872,                0.81016,                0.87016,                0.83512,                0.89492,                0.55645,                 1.4976,                0.79784,                 1.5814,              0.0092266,              0.0092266,              0.0092266
                    544,                0.51092,                0.22943,                0.80912,                 0.8746,                0.83156,                0.89546,                0.55842,                 1.4959,                0.80163,                 1.5863,              0.0092239,              0.0092239,              0.0092239
                    545,                0.48719,                0.22581,                0.80905,                  0.876,                0.83667,                0.89575,                0.55889,                 1.4945,                0.78354,                 1.5876,              0.0092211,              0.0092211,              0.0092211
                    546,                0.49192,                0.22118,                0.80918,                0.87854,                 0.8324,                0.89517,                0.56006,                 1.4955,                0.79097,                 1.5775,              0.0092183,              0.0092183,              0.0092183
                    547,                0.49685,                0.22357,                0.80778,                0.87879,                0.83049,                0.89435,                0.55767,                 1.5013,                0.79139,                  1.572,              0.0092155,              0.0092155,              0.0092155
                    548,                0.49445,                0.22627,                0.80632,                0.87464,                0.83464,                0.89533,                0.55686,                 1.5022,                0.78625,                 1.5738,              0.0092127,              0.0092127,              0.0092127
                    549,                0.49058,                0.23128,                0.80538,                0.87987,                 0.8241,                0.89222,                0.55664,                 1.4983,                0.78404,                  1.561,              0.0092099,              0.0092099,              0.0092099
                    550,                0.48901,                0.22566,                0.80622,                0.88209,                0.82219,                0.89077,                0.55473,                 1.4924,                0.78542,                 1.5557,              0.0092071,              0.0092071,              0.0092071
                    551,                0.48843,                0.23058,                0.80439,                0.88414,                  0.821,                0.89009,                0.55525,                 1.4905,                0.78859,                 1.5552,              0.0092042,              0.0092042,              0.0092042
